rewire_id,text,tokenized_text,true_label,predicted_label,prediction_probability,token_count,avg_token_length
sexism2022_english-7363,only way is if times tougher than any male then her beauty is a deficit in this career just honest it takes one bad ass mother to be a seal and she would have to had them all their asses to be included in that club,"[""['ass'"", ""'asses'"", ""'bad'"", ""'beauty'"", ""'career'"", ""'club'"", ""'honest'"", ""'just'"", ""'male'"", ""'mother'"", ""'takes'"", ""'times'"", ""'way']""]",0,1,0.6520400380855038,13,6.769230769230769
sexism2022_english-1257,dont studies say that women on average prefer green eyes,"[""['average'"", ""'dont'"", ""'eyes'"", ""'green'"", ""'prefer'"", ""'say'"", ""'studies'"", ""'women']""]",0,1,0.6044143930679784,8,7.375
sexism2022_english-13,and if you buy into the christianity myth you buy into the lie that jews are gods chosen people christians raped murdered million european women labeling them witches when they were village women stupid fucking lames do some research,"[""['buy'"", ""'christianity'"", ""'christians'"", ""'european'"", ""'fucking'"", ""'gods'"", ""'jews'"", ""'lie'"", ""'million'"", ""'murdered'"", ""'myth'"", ""'people'"", ""'raped'"", ""'research'"", ""'stupid'"", ""'witches'"", ""'women']""]",0,1,0.6644759177813233,17,8.411764705882353
sexism2022_english-10801,nothing more cucked than having your woman wear another mans jersey with his name on her back disgusting foul bugmen,"[""['cucked'"", ""'disgusting'"", ""'having'"", ""'jersey'"", ""'mans'"", ""'wear'"", ""'woman']""]",0,1,0.5032006085872445,7,8.142857142857142
sexism2022_english-5246,i just say im waiting to fall in love which is usually followed by their awwws its better to say that rather then giving them logical answers as to why you have made a conscious decision to avoid women,"[""['answers'"", ""'avoid'"", ""'better'"", ""'conscious'"", ""'decision'"", ""'fall'"", ""'followed'"", ""'giving'"", ""'im'"", ""'just'"", ""'logical'"", ""'love'"", ""'say'"", ""'usually'"", ""'waiting'"", ""'women']""]",0,1,0.50520985623352,16,7.875
sexism2022_english-13524,entitled personality lower your standards slut shaming improve yourself therapy,"[""['entitled'"", ""'improve'"", ""'lower'"", ""'personality'"", ""'shaming'"", ""'slut'"", ""'standards'"", ""'therapy']""]",0,1,0.7609892403639239,8,9.5
sexism2022_english-5185,in essence women who do this are saying its ok instead of nipping it in the bud and telling the guy off and smacking his face hard,"[""['bud'"", ""'face'"", ""'guy'"", ""'hard'"", ""'instead'"", ""'ok'"", ""'saying'"", ""'telling'"", ""'women']""]",0,1,0.5250190530954099,9,6.777777777777778
sexism2022_english-864,hope you stick around if you cant get a girl you cant get a girl just like the rest of the sub,"[""['girl'"", ""'hope'"", ""'just'"", ""'like'"", ""'rest'"", ""'stick'"", ""'sub']""]",0,1,0.525467027388905,7,6.285714285714286
sexism2022_english-13624,what part of not actually needing to behave like a douchebag to have hot women in your life do you find strange,"[""['actually'"", ""'behave'"", ""'douchebag'"", ""'hot'"", ""'life'"", ""'like'"", ""'strange'"", ""'women']""]",0,1,0.5926741462212899,8,8.0
sexism2022_english-7088,notice how those cowards prey on mostly helpless women and not men,"[""['cowards'"", ""'men'"", ""'notice'"", ""'prey'"", ""'women']""]",0,1,0.8055537752353908,5,7.4
sexism2022_english-9005,an aside note the woman in the middle has some badass calfs god i hate women who have naturally great calfs,"[""['aside'"", ""'badass'"", ""'god'"", ""'great'"", ""'hate'"", ""'middle'"", ""'naturally'"", ""'note'"", ""'woman'"", ""'women']""]",0,1,0.5685963699727603,10,7.4
sexism2022_english-17952,i have the word standards printed on my underpants so i can raise them or lower them depending on the quality of the women i meet,"[""['lower'"", ""'meet'"", ""'quality'"", ""'raise'"", ""'standards'"", ""'women'"", ""'word']""]",0,1,0.5616586350781549,7,7.857142857142857
sexism2022_english-12150,jane will marry some sucker cheat on him get divorced ride the cc and end up fat miserable and probably a single mother you are going to be free happy and successful,"[""['cc'"", ""'cheat'"", ""'divorced'"", ""'end'"", ""'fat'"", ""'free'"", ""'going'"", ""'happy'"", ""'marry'"", ""'miserable'"", ""'mother'"", ""'probably'"", ""'ride'"", ""'single'"", ""'successful'"", ""'sucker']""]",0,1,0.7563665664968369,16,7.6875
sexism2022_english-1679,the moment fox tv shows hillary talking i turn the channel shes gone forget her til she hangs for her crimes when those stupid talk show radio hosts air hellarys shrill witch voice i turn them off i am in control of that much,"[""['air'"", ""'channel'"", ""'control'"", ""'crimes'"", ""'forget'"", ""'fox'"", ""'gone'"", ""'hillary'"", ""'moment'"", ""'radio'"", ""'shes'"", ""'shows'"", ""'stupid'"", ""'talk'"", ""'talking'"", ""'til'"", ""'turn'"", ""'tv'"", ""'voice'"", ""'witch']""]",0,1,0.6462591908388785,20,7.05
sexism2022_english-19078,is this going to be the new crusade instead of reporting women to the irs reporting cheaters to their boyfriendshusbands,"[""['going'"", ""'instead'"", ""'new'"", ""'women']""]",0,1,0.5593144374194862,4,7.5
sexism2022_english-11559,good man but if you had billions she would want billions and no woman would settle for or million when she could get or billion,"[""['billion'"", ""'good'"", ""'man'"", ""'million'"", ""'settle'"", ""'want'"", ""'woman']""]",1,0,0.4829049324435884,7,7.428571428571429
sexism2022_english-1158,that must be his where da white women at hoodie,"[""['da'"", ""'white'"", ""'women']""]",0,1,0.7793627035366026,3,6.666666666666667
sexism2022_english-18558,jeeze those damn women and their demands to be treated with professional decency skanks i tell you,"[""['damn'"", ""'decency'"", ""'demands'"", ""'professional'"", ""'tell'"", ""'treated'"", ""'women']""]",1,0,0.2892172332051322,7,8.857142857142858
sexism2022_english-5295,not all women date up there are plenty of women who just want a compatible guy,"[""['date'"", ""'guy'"", ""'just'"", ""'plenty'"", ""'want'"", ""'women']""]",0,1,0.7906119999121934,6,6.666666666666667
sexism2022_english-15800,exactly what about the women who are pregnant women who dont have periods or spot all the time whos going to check if stacy is actually on her period,"[""['actually'"", ""'check'"", ""'dont'"", ""'exactly'"", ""'going'"", ""'period'"", ""'pregnant'"", ""'spot'"", ""'stacy'"", ""'time'"", ""'whos'"", ""'women']""]",0,1,0.7234407453342052,12,7.583333333333333
sexism2022_english-13953,proves that gun control is bs and that every lawful man and woman is entitled to a firearm,"[""['bs'"", ""'control'"", ""'entitled'"", ""'gun'"", ""'man'"", ""'proves'"", ""'woman']""]",0,1,0.7454847314695148,7,7.142857142857143
sexism2022_english-3151,truefemcels is troll idk about fa inb bbw whaling starts ranting about fa having truecel women,"[""['having'"", ""'idk'"", ""'starts'"", ""'troll'"", ""'women']""]",0,1,0.595450707166434,5,7.4
sexism2022_english-19832,user well at least god beat her with the ugly stick,"[""['beat'"", ""'god'"", ""'stick'"", ""'ugly'"", ""'user']""]",0,1,0.5770225603288777,5,6.4
sexism2022_english-15839,its simply a way for a man to express his love for his woman,"[""['love'"", ""'man'"", ""'simply'"", ""'way'"", ""'woman']""]",0,1,0.7222694435856722,5,6.6
sexism2022_english-2889,well of course she isnt playing videogames thats something icky boys play gross,"[""['boys'"", ""'course'"", ""'gross'"", ""'isnt'"", ""'play'"", ""'playing'"", ""'thats']""]",1,0,0.4041952593676748,7,7.285714285714286
sexism2022_english-3950,user isnt that like when that witch pelosi said we have to pass it to see whats in it that turned out well,"[""['isnt'"", ""'like'"", ""'pass'"", ""'pelosi'"", ""'said'"", ""'turned'"", ""'user'"", ""'whats'"", ""'witch']""]",1,0,0.2816408573789289,9,6.888888888888889
sexism2022_english-10465,computers can already reproduce shitty modern art url next youll tell me ai can burn toast and park like a woman,"[""['art'"", ""'burn'"", ""'like'"", ""'modern'"", ""'park'"", ""'shitty'"", ""'tell'"", ""'url'"", ""'woman'"", ""'youll']""]",1,0,0.2106744773686988,10,6.6
sexism2022_english-5752,though in defense of this blue pill white knight nasa administrator guys like him consider women as people and men as trash so even if women dont arrive for years after the first men they will still be the first people on mars,"[""['blue'"", ""'consider'"", ""'defense'"", ""'dont'"", ""'guys'"", ""'knight'"", ""'like'"", ""'men'"", ""'people'"", ""'pill'"", ""'trash'"", ""'white'"", ""'women'"", ""'years']""]",0,1,0.752906905678422,14,7.142857142857143
sexism2022_english-10196,brad pitt has an insane smv based on his celebrity status alone he could get chubby and he would still have a bird of women wanting to suck his dick,"[""['based'"", ""'bird'"", ""'brad'"", ""'celebrity'"", ""'chubby'"", ""'dick'"", ""'insane'"", ""'smv'"", ""'status'"", ""'suck'"", ""'wanting'"", ""'women']""]",0,1,0.5667605714120195,12,7.416666666666667
sexism2022_english-3639,shes a piece of shit,"[""['piece'"", ""'shes'"", ""'shit']""]",0,1,0.5315284185015261,3,7.0
sexism2022_english-941,i always thought that was lame ive seen dudes call girls sluts because they were fucking some dude they knew but the real reason was because they werent fucking them,"[""['dude'"", ""'dudes'"", ""'fucking'"", ""'girls'"", ""'ive'"", ""'knew'"", ""'lame'"", ""'real'"", ""'reason'"", ""'seen'"", ""'sluts'"", ""'thought'"", ""'werent']""]",0,1,0.5485799699954624,13,7.076923076923077
sexism2022_english-13886,you can get chipotle mayonnaise if you prefer,"[""['prefer']""]",0,1,0.5512450364238332,1,10.0
sexism2022_english-13633,chad and stacy have make work jobs s,"[""['chad'"", ""'jobs'"", ""'make'"", ""'stacy'"", ""'work']""]",0,1,0.5653196223880015,5,6.6
sexism2022_english-4644,what they dont tell you in second porn clips is that she had to use dilators for months to make her vagina open that wide some of those things they shove up there are collapse while inside sorry i dont have a collapsable dick lol,"[""['dick'"", ""'dont'"", ""'inside'"", ""'lol'"", ""'make'"", ""'months'"", ""'open'"", ""'porn'"", ""'second'"", ""'shove'"", ""'sorry'"", ""'tell'"", ""'things'"", ""'use'"", ""'vagina'"", ""'wide']""]",0,1,0.5371015812646094,16,6.75
sexism2022_english-4662,i wonder if the only reason he is sucking white dick is that it makes him feel empowered even when he is fucking his token honky in the ass,"[""['ass'"", ""'dick'"", ""'empowered'"", ""'feel'"", ""'fucking'"", ""'makes'"", ""'reason'"", ""'sucking'"", ""'white'"", ""'wonder']""]",0,1,0.7003685194811633,10,7.8
sexism2022_english-8979,exactly my point if youre a woman its practically stupid not to capitalize as much as possible on the situation youre encouraged to destroy your own family take your kids away from the father and try to catch another beta as fast as possible,"[""['away'"", ""'beta'"", ""'catch'"", ""'destroy'"", ""'encouraged'"", ""'exactly'"", ""'family'"", ""'fast'"", ""'father'"", ""'kids'"", ""'point'"", ""'possible'"", ""'situation'"", ""'stupid'"", ""'try'"", ""'woman'"", ""'youre']""]",1,0,0.382625791045691,17,7.882352941176471
sexism2022_english-14981,my mom makes me zombie targets lolol,"[""['lolol'"", ""'makes'"", ""'mom']""]",0,1,0.5916743514080782,3,7.0
sexism2022_english-10679,make sure to tell every idiot left wing prof you see that they should resign to open a spot for a woman of color,"[""['color'"", ""'idiot'"", ""'left'"", ""'make'"", ""'open'"", ""'resign'"", ""'spot'"", ""'sure'"", ""'tell'"", ""'wing'"", ""'woman']""]",0,1,0.5952250634313452,11,6.636363636363637
sexism2022_english-9935,dont misunderstand me i love my mother to death at the same time i would also like to give her a few slaps due to her meddling in my affairs,"[""['affairs'"", ""'death'"", ""'dont'"", ""'like'"", ""'love'"", ""'meddling'"", ""'mother'"", ""'time']""]",1,0,0.3443414138366751,8,7.5
sexism2022_english-18542,fine lets set up facebook pages with lists of women who have accused men falsely of being pedophiles rapists etc,"[""['accused'"", ""'facebook'"", ""'falsely'"", ""'fine'"", ""'lets'"", ""'men'"", ""'pages'"", ""'pedophiles'"", ""'rapists'"", ""'set'"", ""'women']""]",0,1,0.5078430177241635,11,7.909090909090909
sexism2022_english-8304,my wife confessed she worries i watch porn at my office meet women at my office dont fuck her enough none of the above are true i replied too distracting point to windows of fish bowl office fucked her thank you user,"[""['bowl'"", ""'dont'"", ""'fish'"", ""'fuck'"", ""'fucked'"", ""'meet'"", ""'office'"", ""'point'"", ""'porn'"", ""'replied'"", ""'thank'"", ""'true'"", ""'user'"", ""'watch'"", ""'wife'"", ""'women']""]",0,1,0.5416954013325854,16,6.8125
sexism2022_english-17367,we wont forget either not this or any other democrat hit jobs,"[""['democrat'"", ""'forget'"", ""'hit'"", ""'jobs'"", ""'wont']""]",0,1,0.6152448137043588,5,7.4
sexism2022_english-11493,so if men can beat women at cooking and cleaning why are incels so obsessed with finding women who can double as a maid,"[""['beat'"", ""'cleaning'"", ""'cooking'"", ""'double'"", ""'finding'"", ""'incels'"", ""'men'"", ""'obsessed'"", ""'women']""]",0,1,0.837820393121125,9,8.222222222222221
sexism2022_english-14090,no only biologically born women can have babies you deluded idiots buts lets all play pretend equality institute dont say pregnant women as people of all genders can fall pregnant url,"[""['babies'"", ""'born'"", ""'deluded'"", ""'dont'"", ""'equality'"", ""'fall'"", ""'genders'"", ""'idiots'"", ""'lets'"", ""'people'"", ""'play'"", ""'pregnant'"", ""'pretend'"", ""'say'"", ""'url'"", ""'women']""]",0,1,0.5452097564280319,16,7.5
sexism2022_english-11136,they turned shrinking ray a man into shrinking rae a girl and turned marks gf amber from a white girl to a black girl but also made the black version of her really bitchy for some reason,"[""['bitchy'"", ""'black'"", ""'gf'"", ""'girl'"", ""'man'"", ""'really'"", ""'reason'"", ""'turned'"", ""'version'"", ""'white']""]",1,0,0.3039109371912449,10,7.2
sexism2022_english-14211,stopmilitantfeminisim conservative women have class know these twits will destroy themselves,"[""['class'"", ""'conservative'"", ""'destroy'"", ""'know'"", ""'women']""]",1,0,0.4968464259290692,5,9.0
sexism2022_english-13703,this post is beyond fucking sad dude just because you cant value women doesnt mean others cant this is hella disgraceful,"[""['doesnt'"", ""'dude'"", ""'fucking'"", ""'just'"", ""'mean'"", ""'post'"", ""'sad'"", ""'value'"", ""'women']""]",0,1,0.5799422871912672,9,6.888888888888889
sexism2022_english-14091,no if a man is fucking females year younger than himself hes doing pretty good for himself,"[""['doing'"", ""'females'"", ""'fucking'"", ""'good'"", ""'hes'"", ""'man'"", ""'pretty'"", ""'year'"", ""'younger']""]",0,1,0.5929062142734515,9,7.333333333333333
sexism2022_english-17418,whenever i overhear a woman on the phone i lose all faith in humanity its never an adult conversation just drama and only the kind of drama that absolute degenerates get themselves into,"[""['absolute'"", ""'adult'"", ""'conversation'"", ""'degenerates'"", ""'drama'"", ""'faith'"", ""'humanity'"", ""'just'"", ""'kind'"", ""'lose'"", ""'phone'"", ""'woman']""]",1,0,0.4302015477184189,12,8.5
